"Name","Date","Open","High","Low","Close","Volume","OI"
SET,20100526,727.93,733.11,720.86,728.94,2897581056,0
SET,20100527,726.61,740.32,726.35,737.28,2465751552,0
SET,20100531,742.49,750.43,742.49,750.43,2068363264,0
SET,20100601,752.59,752.59,740.92,740.92,2623349504,0
SET,20100602,744.94,749.68,743.49,749.68,2362207488,0
SET,20100603,758.58,766.83,757.08,765.96,3171388928,0
SET,20100604,767.56,771.53,763.49,771.48,2769714944,0
SET,20100607,757.03,760.39,754.60,759.85,2453455104,0
SET,20100608,762.17,766.36,757.41,757.41,3110390784,0
SET,20100609,760.65,766.21,756.67,764.21,2487978752,0
SET,20100610,765.69,768.25,763.66,768.16,2693677824,0
SET,20100611,774.58,774.86,766.78,769.55,2553163776,0
SET,20100614,774.00,782.59,772.21,781.13,3962071808,0
SET,20100615,780.75,783.35,777.21,780.37,3931633408,0
SET,20100616,787.16,790.90,784.28,786.64,4149858816,0
SET,20100617,791.49,793.45,786.41,789.34,3104539392,0
SET,20100618,790.51,792.36,786.29,791.85,4558008832,0
SET,20100621,799.49,807.69,799.10,806.07,3786271744,0
SET,20100622,804.27,808.76,803.91,804.13,4078735872,0
SET,20100623,803.48,807.73,802.46,806.52,3609158656,0
SET,20100624,808.69,808.97,793.19,793.19,5434101248,0
SET,20100625,792.99,797.10,786.51,793.67,3420720128,0
SET,20100628,798.12,804.40,798.12,804.40,3557098240,0
SET,20100629,801.10,804.45,794.68,799.09,3670242816,0
SET,20100630,794.89,802.76,794.54,797.31,3991298816,0
SET,20100702,797.03,803.23,796.93,802.57,4644948992,0
SET,20100705,804.70,808.30,803.64,804.03,4763200512,0
SET,20100706,805.25,815.52,803.41,815.52,5902159360,0
SET,20100707,815.85,818.33,813.02,814.68,9743244288,0
SET,20100708,824.69,826.09,817.57,817.57,6630161408,0
SET,20100709,822.61,824.88,819.64,820.60,6447437312,0
SET,20100712,824.70,827.42,818.84,819.61,5369595392,0
SET,20100713,822.45,823.44,813.00,817.35,5170307072,0
SET,20100714,824.33,825.40,819.54,819.54,8564902912,0
SET,20100715,821.28,823.26,817.84,821.02,7049781760,0
SET,20100716,822.88,830.99,822.88,827.54,9743239168,0
SET,20100719,827.04,834.02,826.09,830.40,7437431296,0
SET,20100720,834.39,836.82,820.41,824.41,8175953408,0
SET,20100721,828.48,830.93,821.49,830.93,7588538368,0
SET,20100722,832.09,836.66,824.98,833.01,8123320320,0
SET,20100723,840.68,842.49,837.69,840.24,7186608128,0
SET,20100727,848.20,854.49,847.12,853.68,5139495936,0
SET,20100728,859.15,860.00,850.92,853.78,5853879808,0
SET,20100729,854.01,858.27,849.11,854.59,5790280704,0
SET,20100730,855.72,856.23,851.98,855.83,4557227520,0
SET,20100802,861.16,864.59,860.47,863.18,4695325184,0
SET,20100803,866.94,870.42,861.87,864.48,8998039552,0
SET,20100804,869.00,871.40,865.97,867.34,9396117504,0
SET,20100805,870.69,875.42,870.08,874.92,9204856832,0
SET,20100806,875.36,878.63,872.94,875.07,11528335360,0
SET,20100809,876.77,877.76,873.39,875.18,11132811264,0
SET,20100810,874.28,875.28,859.21,861.95,8784614400,0
SET,20100811,862.69,864.79,856.12,862.16,7502418432,0
SET,20100816,858.03,865.11,857.51,860.55,5050847232,0
SET,20100817,862.18,865.78,858.88,865.78,8017721344,0
SET,20100818,868.90,880.02,865.79,880.02,12343561216,0
SET,20100819,885.55,892.89,885.55,891.23,12358799360,0
SET,20100820,890.74,897.81,889.99,893.92,13602193408,0
SET,20100823,899.33,900.78,891.85,894.78,10762407936,0
SET,20100824,896.19,898.20,885.97,890.45,13139537920,0
SET,20100825,890.63,896.72,881.87,884.51,22633897984,0
SET,20100826,887.08,889.71,882.69,886.10,12617449472,0
SET,20100827,888.20,900.37,887.86,900.37,14856181760,0
SET,20100830,910.83,913.81,907.47,909.65,10704312320,0
SET,20100831,908.54,913.19,900.75,913.19,11643994112,0
SET,20100901,922.34,924.88,914.36,919.34,9885115392,0
SET,20100902,928.07,928.51,912.45,920.54,9704542208,0
SET,20100903,928.77,934.46,926.52,929.90,8455970304,0
SET,20100906,940.20,944.64,931.52,931.52,8040224256,0
SET,20100907,933.81,935.59,920.65,923.89,7717431296,0
SET,20100908,917.32,924.54,915.79,923.88,5179396096,0
SET,20100909,930.13,931.97,919.33,921.49,6307727872,0
SET,20100910,924.97,929.71,919.64,924.57,5318471680,0
SET,20100913,931.72,938.93,929.83,937.04,4358982656,0
SET,20100914,938.47,939.95,921.39,921.39,5088745472,0
SET,20100915,917.79,921.10,902.46,921.10,5104522752,0
SET,20100916,922.94,927.54,920.02,924.81,5051863040,0
SET,20100917,918.21,927.34,917.01,923.57,5995278848,0
SET,20100920,926.59,928.65,918.70,923.06,4238103552,0
SET,20100921,929.07,937.21,925.76,937.21,4097271296,0
SET,20100922,943.24,948.02,941.86,945.00,5553762816,0
SET,20100923,949.36,957.22,945.27,947.10,5645932544,0
SET,20100924,949.88,953.25,946.35,951.90,4046875392,0
SET,20100927,960.68,964.41,956.66,962.47,4808215040,0
SET,20100928,963.82,965.88,954.16,959.27,6570008576,0
SET,20100929,966.30,973.03,965.92,969.65,5921903104,0
SET,20100930,972.47,976.08,968.30,975.30,4337909248,0
SET,20101001,979.43,980.89,972.56,978.58,6159820288,0
SET,20101004,985.60,986.75,963.27,964.22,5571643904,0
SET,20101005,966.70,969.28,952.99,969.28,4134699520,0
SET,20101006,974.44,979.00,968.67,979.00,4378037248,0
SET,20101007,978.75,983.37,970.90,970.90,3587154688,0
SET,20101008,972.93,976.12,962.30,963.19,4121589248,0
SET,20101011,967.91,977.85,967.40,977.85,4028797696,0
SET,20101012,977.87,980.42,971.99,977.08,5018407424,0
SET,20101013,983.74,992.60,983.47,992.60,5137722880,0
SET,20101014,998.03,999.51,991.30,993.72,4879123968,0
SET,20101015,994.72,999.43,991.38,997.15,4176820992,0
SET,20101018,993.55,994.98,980.58,984.03,5558856192,0
SET,20101019,988.84,991.50,981.98,989.27,3222992896,0
SET,20101020,980.09,989.05,979.12,988.11,2689744128,0
SET,20101021,992.81,993.64,988.60,988.80,3219989248,0
SET,20101022,988.64,992.81,985.81,992.24,3147371264,0
SET,20101026,995.30,1001.06,993.83,996.04,4259621888,0
SET,20101027,1000.13,1000.31,982.57,983.96,4827866112,0
SET,20101028,985.03,990.06,981.70,987.23,4192758016,0
SET,20101029,984.94,986.90,979.34,984.46,4141647616,0
SET,20101101,992.39,1003.24,991.90,1003.24,4010392832,0
SET,20101102,1003.25,1008.86,1001.12,1005.58,3998936576,0
SET,20101103,1013.33,1019.02,1012.21,1014.20,5006262272,0
SET,20101104,1025.01,1031.61,1022.80,1031.61,6871166976,0
SET,20101105,1046.39,1049.54,1040.45,1040.45,6888938496,0
SET,20101108,1043.58,1049.79,1036.49,1049.79,3855826432,0
SET,20101109,1043.26,1050.73,1042.23,1047.55,4652070400,0
SET,20101110,1047.49,1055.25,1040.02,1042.28,5778932736,0
SET,20101111,1047.94,1049.18,1029.86,1029.86,4813628416,0
SET,20101112,1025.51,1026.40,999.48,1018.86,5399434752,0
SET,20101115,1013.60,1029.14,1009.12,1029.14,4513910272,0
SET,20101116,1024.89,1031.16,1000.73,1000.73,5363072512,0
SET,20101117,994.94,997.94,978.52,990.13,4561515008,0
SET,20101118,991.19,1004.72,986.85,1004.72,4862365696,0
SET,20101119,1012.20,1012.20,1002.50,1008.77,3906867200,0
SET,20101122,1012.96,1020.34,1011.83,1019.19,4770050048,0
SET,20101123,1010.80,1014.95,999.34,1009.47,5189437952,0
SET,20101124,1009.92,1010.18,1001.77,1005.97,4446595584,0
SET,20101125,1011.50,1013.28,996.09,996.42,7149199360,0
SET,20101126,998.46,999.10,983.08,991.71,4479636480,0
SET,20101129,985.70,1009.00,983.72,1009.00,3672134144,0
SET,20101130,1006.64,1010.65,1002.43,1005.12,4248766208,0
SET,20101201,1006.72,1018.57,999.34,1017.64,6136502272,0
SET,20101202,1026.68,1034.47,1025.73,1031.97,5819447296,0
SET,20101203,1037.75,1040.44,1032.18,1034.06,4480556032,0
SET,20101207,1038.95,1044.44,1037.97,1040.72,4241870336,0
SET,20101208,1038.60,1039.98,1023.71,1025.08,4091472640,0
SET,20101209,1032.68,1037.42,1027.00,1035.85,3628671744,0
SET,20101213,1042.98,1044.29,1031.24,1033.32,2992440832,0
SET,20101214,1036.37,1038.67,1033.48,1037.41,4371687936,0
SET,20101215,1035.74,1039.46,1031.86,1035.47,5342214656,0
SET,20101216,1031.53,1033.69,1024.39,1029.60,4092898816,0
SET,20101217,1031.63,1032.42,1020.91,1022.46,3080891904,0
SET,20101220,1023.46,1025.11,1006.51,1006.51,2560065536,0
SET,20101221,1011.41,1014.67,1002.07,1013.19,3501187584,0
SET,20101222,1016.77,1020.52,1013.27,1019.14,2710438656,0
SET,20101223,1022.34,1024.77,1020.58,1021.27,2920729088,0
SET,20101224,1023.07,1024.54,1017.93,1021.99,2127396736,0
SET,20101227,1023.19,1024.97,1018.10,1019.46,2007762560,0
SET,20101228,1020.36,1028.61,1018.05,1028.33,2883712768,0
SET,20101229,1031.99,1036.46,1030.84,1034.59,2941014784,0
SET,20101230,1035.16,1036.72,1029.96,1032.76,3023720704,0
SET,20110105,1044.62,1052.36,1044.18,1050.78,5773274624,0
SET,20110106,1055.36,1056.44,1045.18,1050.98,5515027968,0
SET,20110107,1050.54,1051.49,1036.27,1036.45,4971135488,0
SET,20110110,1033.95,1035.65,1007.78,1018.03,4370372096,0
SET,20110111,1015.85,1018.75,1008.24,1013.39,2987810816,0
SET,20110112,1022.33,1027.92,1014.90,1019.51,3746423808,0
SET,20110113,1028.63,1035.08,1025.97,1035.08,2928303104,0
SET,20110114,1033.68,1035.44,1027.31,1032.26,3466152448,0
SET,20110117,1033.66,1034.21,1022.75,1023.19,4041977600,0
SET,20110118,1025.84,1029.77,1023.12,1024.54,4090605056,0
SET,20110119,1029.65,1034.80,1027.25,1034.80,3345716480,0
SET,20110120,1029.19,1031.99,1017.94,1022.16,3348064512,0
SET,20110121,1014.90,1018.31,1000.96,1006.57,3436125952,0
SET,20110124,999.42,999.59,963.68,963.68,5382054912,0
SET,20110125,968.15,972.72,950.61,959.17,4629566976,0
SET,20110126,965.91,978.39,963.65,978.07,4380855296,0
SET,20110127,982.32,987.85,980.67,986.71,2982664192,0
SET,20110128,982.22,982.60,973.27,981.83,4339329024,0
SET,20110131,966.56,970.61,962.95,964.10,2512170496,0
SET,20110201,971.23,973.88,959.69,959.69,3593514240,0
SET,20110202,969.38,977.84,964.97,977.84,1971293440,0
SET,20110203,977.40,983.20,977.22,980.60,2253219584,0
SET,20110204,992.12,995.28,983.37,984.78,3102988288,0
SET,20110207,978.15,985.63,974.78,985.63,2728852224,0
SET,20110208,982.41,987.42,981.35,983.53,2787448576,0
SET,20110209,981.91,985.69,968.93,969.89,3270080256,0
SET,20110210,962.75,963.28,949.09,949.09,3571300096,0
SET,20110211,948.95,951.74,937.06,949.57,3093678080,0
SET,20110214,958.34,969.23,957.80,967.07,2520728320,0
SET,20110215,970.12,975.70,964.77,968.49,3197609984,0
SET,20110216,970.92,982.72,970.92,982.07,3057216768,0
SET,20110217,987.88,995.93,987.30,995.57,2835808000,0
SET,20110221,1000.34,1000.90,988.31,995.67,2574874112,0
SET,20110222,984.58,989.82,982.42,987.21,2826262528,0
SET,20110223,990.72,996.36,985.72,990.91,3917008384,0
SET,20110224,996.25,997.28,977.08,977.22,3788048384,0
SET,20110225,981.54,987.74,978.54,985.91,2707830016,0
SET,20110228,980.61,987.91,980.61,987.91,2860656640,0
SET,20110301,991.20,994.48,985.98,994.48,3861110016,0
SET,20110302,988.59,992.82,984.55,987.59,2259273728,0
SET,20110303,992.07,993.27,985.60,990.08,2677246976,0
SET,20110304,996.29,1000.53,994.94,995.91,2841407232,0
SET,20110307,998.16,1004.39,996.19,1002.94,3410531328,0
SET,20110308,1007.92,1018.57,1006.92,1018.57,5866826240,0
SET,20110309,1025.32,1025.71,1016.27,1017.01,4689568768,0
SET,20110310,1014.24,1020.14,1013.66,1019.22,3298699776,0
SET,20110311,1010.99,1014.78,1004.44,1007.06,2746289664,0
SET,20110314,1007.74,1022.89,1007.19,1022.89,2598970880,0
SET,20110315,1007.54,1010.55,996.44,1003.10,3399309824,0
SET,20110316,1007.49,1011.30,1004.55,1008.13,2605216768,0
SET,20110317,1002.23,1004.04,998.66,1002.35,2915413504,0
SET,20110318,1007.96,1010.65,1003.29,1003.29,2716049408,0
SET,20110321,1009.94,1020.01,1009.83,1019.93,2880448768,0
SET,20110322,1022.47,1025.48,1019.14,1019.14,3288602880,0
SET,20110323,1020.65,1028.00,1020.65,1027.54,3026322944,0
SET,20110324,1033.03,1035.20,1029.86,1034.39,5806086144,0
SET,20110325,1038.40,1039.28,1033.39,1037.73,8418011136,0
SET,20110328,1038.34,1038.98,1032.59,1032.94,4029767680,0
SET,20110329,1032.92,1039.16,1032.23,1036.36,4010114048,0
SET,20110330,1041.70,1050.67,1041.49,1050.67,4498795520,0
SET,20110331,1054.88,1056.52,1046.47,1047.48,5134670848,0
SET,20110401,1052.49,1068.33,1052.49,1064.35,8306368512,0
SET,20110404,1074.39,1080.49,1073.92,1078.66,6185910272,0
SET,20110405,1076.92,1080.11,1074.59,1076.13,4864154624,0
SET,20110407,1083.59,1089.21,1081.95,1089.21,5412274176,0
SET,20110408,1092.34,1092.34,1080.63,1082.69,4765156352,0
SET,20110411,1086.72,1090.38,1075.29,1076.33,3803074816,0
SET,20110412,1068.23,1084.91,1064.61,1084.91,2739512576,0
SET,20110418,1087.92,1092.14,1084.78,1090.67,3598009856,0
SET,20110419,1084.43,1096.73,1083.73,1095.88,4310437888,0
SET,20110420,1104.14,1107.36,1100.87,1107.36,5408349184,0
SET,20110421,1113.42,1113.63,1103.79,1109.92,5364002816,0
SET,20110422,1107.93,1109.08,1100.81,1105.29,4519124992,0
SET,20110425,1106.62,1108.53,1101.07,1105.43,3290701568,0
SET,20110426,1099.74,1101.04,1091.29,1096.95,3987587840,0
SET,20110427,1102.80,1107.90,1097.52,1101.35,4591081472,0
SET,20110428,1104.62,1106.07,1092.31,1092.31,6125269504,0
SET,20110429,1090.93,1094.48,1082.20,1093.56,5182705152,0
SET,20110503,1092.53,1094.81,1065.94,1070.43,5807737344,0
SET,20110504,1070.05,1074.90,1063.09,1073.97,5127738880,0
SET,20110506,1057.50,1064.10,1048.63,1050.85,7601143296,0
SET,20110509,1054.67,1074.20,1054.67,1072.47,4843363328,0
SET,20110510,1076.47,1085.56,1070.88,1085.56,7823142912,0
SET,20110511,1092.40,1102.44,1091.19,1100.48,6013218304,0
SET,20110512,1094.24,1099.10,1086.27,1086.27,5246319616,0
SET,20110513,1091.39,1092.84,1078.52,1084.96,4070880000,0
SET,20110518,1080.44,1081.30,1069.12,1075.91,3998423040,0
SET,20110519,1080.74,1082.48,1072.53,1077.50,3991907584,0
SET,20110520,1078.51,1080.27,1069.19,1072.94,4823081472,0
SET,20110523,1062.74,1065.32,1053.02,1053.97,5284553216,0
SET,20110524,1053.79,1064.24,1052.18,1064.24,4316144640,0
SET,20110525,1061.19,1066.15,1055.54,1055.54,2770343424,0
SET,20110526,1064.95,1070.49,1064.03,1065.45,3796709888,0
SET,20110527,1067.87,1069.94,1064.40,1067.00,3474487296,0
SET,20110530,1071.03,1076.50,1070.27,1076.50,3563568128,0
SET,20110531,1080.23,1082.13,1070.51,1073.83,3590354432,0
SET,20110601,1076.40,1077.19,1062.93,1065.63,3684366336,0
SET,20110602,1056.34,1061.56,1056.34,1059.81,3036613888,0
SET,20110603,1059.94,1064.45,1056.87,1057.86,2859834624,0
SET,20110606,1054.69,1055.58,1043.82,1046.16,3273176576,0
SET,20110607,1045.91,1048.28,1033.89,1034.75,3552348416,0
SET,20110608,1029.88,1030.71,1009.03,1014.58,4199503616,0
SET,20110609,1009.21,1016.85,998.39,1016.85,3986985216,0
SET,20110610,1019.87,1025.56,1017.44,1020.37,2527031296,0
SET,20110613,1013.66,1017.26,1007.04,1015.53,2658179584,0
SET,20110614,1020.61,1034.92,1017.84,1034.92,2726068480,0
SET,20110615,1035.43,1035.99,1029.24,1030.31,3989116160,0
SET,20110616,1022.19,1024.60,1017.36,1019.55,2941903104,0
SET,20110617,1023.69,1026.50,1015.50,1018.96,3605118720,0
SET,20110620,1022.63,1024.60,1013.09,1013.09,2491972608,0
SET,20110621,1018.52,1029.18,1015.53,1027.72,2728177408,0
SET,20110622,1033.42,1033.80,1023.86,1023.86,3059672320,0
SET,20110623,1020.05,1020.09,1013.38,1014.13,3341516032,0
SET,20110624,1016.92,1022.94,1012.61,1022.94,2791110144,0
SET,20110627,1015.36,1016.11,1008.10,1010.32,2573035008,0
SET,20110628,1014.02,1016.84,1011.63,1013.50,2895885056,0
SET,20110629,1019.85,1035.10,1019.85,1033.26,4297522688,0
SET,20110630,1041.13,1041.92,1036.48,1041.48,4520215552,0
SET,20110704,1077.72,1094.26,1069.88,1090.28,8574804992,0
SET,20110705,1095.21,1097.07,1080.98,1084.59,9219796992,0
SET,20110706,1084.68,1087.91,1070.83,1072.68,5049037312,0
SET,20110707,1078.09,1083.26,1076.61,1083.08,5819552256,0
SET,20110708,1087.72,1089.74,1085.55,1088.46,6297905664,0
SET,20110711,1081.18,1084.74,1074.20,1077.24,4186097408,0
SET,20110712,1064.35,1071.21,1059.78,1062.39,4635111424,0
SET,20110713,1069.82,1079.44,1069.73,1077.40,3790887424,0
SET,20110714,1077.83,1080.50,1071.81,1079.91,3877617152,0
SET,20110718,1085.64,1086.73,1079.86,1083.94,3843347200,0
SET,20110719,1084.60,1099.25,1084.34,1096.77,4392835072,0
SET,20110720,1106.81,1107.55,1097.67,1101.37,4500593152,0
SET,20110721,1103.74,1110.59,1102.93,1104.15,5580551680,0
SET,20110722,1113.49,1121.99,1113.49,1121.04,6029632512,0
SET,20110725,1115.75,1127.58,1115.11,1127.58,4870505984,0
SET,20110726,1128.15,1130.56,1119.16,1121.63,6710414336,0
SET,20110727,1124.48,1131.40,1124.48,1130.71,7064851456,0
SET,20110728,1126.26,1135.25,1125.46,1134.38,5077944832,0
SET,20110729,1133.97,1136.26,1126.60,1133.53,5292826624,0
SET,20110801,1143.47,1148.28,1141.17,1144.14,5197399552,0
SET,20110802,1143.18,1145.37,1133.54,1139.61,6310382592,0
SET,20110803,1126.93,1134.35,1125.63,1133.46,5950004736,0
SET,20110804,1134.76,1137.12,1122.37,1124.01,5220357632,0
SET,20110805,1093.21,1094.27,1077.12,1093.38,7940678656,0
SET,20110808,1071.83,1087.16,1061.69,1078.19,4977401856,0
SET,20110809,1038.93,1071.95,1033.38,1042.54,6699065344,0
SET,20110810,1062.39,1066.83,1047.44,1060.21,4811943424,0
SET,20110811,1056.38,1063.41,1054.03,1062.07,3903351296,0
SET,20110815,1075.29,1086.94,1074.17,1086.32,4220908800,0
SET,20110816,1091.04,1091.35,1077.02,1077.02,4262922240,0
SET,20110817,1085.41,1095.28,1084.75,1093.51,5600937472,0
SET,20110818,1098.56,1102.77,1088.13,1089.09,5445311488,0
SET,20110819,1073.45,1079.73,1066.08,1069.20,5383396352,0
SET,20110822,1068.46,1069.01,1051.72,1067.84,4506955776,0
SET,20110823,1068.33,1069.76,1055.98,1057.28,4919626240,0
SET,20110824,1055.31,1061.74,1040.94,1046.43,4625665024,0
SET,20110825,1056.73,1057.19,1025.00,1025.00,5563846656,0
SET,20110826,1015.66,1037.24,1012.15,1037.22,4559391232,0
SET,20110829,1043.01,1057.55,1037.22,1055.63,3303174912,0
SET,20110830,1065.73,1068.71,1044.97,1044.97,3769621248,0
SET,20110831,1070.05,1070.05,1070.05,1070.05,3510981376,0
SET,20110901,1081.63,1081.63,1067.87,1069.13,3505284096,0
SET,20110902,1072.62,1073.42,1058.95,1065.18,2887402752,0
SET,20110905,1055.73,1059.55,1046.64,1049.23,3152349184,0
SET,20110906,1043.39,1055.60,1040.58,1055.60,3201634048,0
SET,20110907,1058.75,1068.72,1057.72,1068.72,4044260608,0
SET,20110908,1064.91,1072.21,1061.92,1072.21,4026797312,0
SET,20110909,1073.01,1073.92,1061.58,1062.37,6633426432,0
SET,20110912,1048.79,1051.21,1036.81,1040.83,3542334464,0
SET,20110913,1045.09,1047.33,1027.70,1031.67,3235369216,0
SET,20110914,1035.92,1036.56,1011.58,1022.96,3623778048,0
SET,20110915,1027.92,1029.30,1027.92,1029.01,248568992,0
SET,20110916,1043.08,1044.94,1030.61,1033.34,3112959744,0
SET,20110919,1026.13,1028.42,1017.19,1017.19,2212371456,0
SET,20110920,1016.15,1026.28,1009.50,1026.28,2285883904,0
SET,20110921,1023.03,1031.73,1021.26,1029.59,2020469504,0
SET,20110922,1014.58,1014.75,990.59,990.59,248734720,0
SET,20110923,971.66,972.53,940.42,958.16,5378289664,0
SET,20110926,947.53,947.53,867.86,904.06,7390090240,0
SET,20110927,928.05,946.62,907.51,946.62,4403573248,0
SET,20110928,939.24,949.34,930.64,931.60,3662075392,0
SET,20110929,919.18,938.22,918.13,926.21,3085994240,0
SET,20110930,930.12,933.48,914.82,916.21,2966354176,0
SET,20111003,883.87,885.37,865.95,869.31,1473954304,0
SET,20111004,872.23,877.97,843.69,855.45,4544945152,0
SET,20111005,862.43,873.85,857.11,862.65,2919747328,0
SET,20111006,887.54,914.19,884.75,913.72,4172465920,0
SET,20111007,932.85,934.67,909.17,909.17,4085350656,0
SET,20111010,901.95,923.17,896.57,923.17,2937515776,0
SET,20111011,937.53,950.90,937.53,944.80,6377997824,0
SET,20111012,944.06,954.98,935.65,952.77,4629472256,0
SET,20111013,959.11,959.36,936.82,936.82,5493494784,0
SET,20111014,935.80,955.81,933.81,955.81,3634228736,0
SET,20111017,963.72,973.40,960.91,971.63,3722387968,0
SET,20111018,951.32,952.75,938.44,952.75,3153579520,0
SET,20111019,958.91,959.01,933.39,938.19,3092062464,0
SET,20111020,925.70,925.70,902.63,909.10,3043682816,0
SET,20111021,907.71,921.61,905.70,916.34,1864756480,0
SET,20111025,928.38,943.89,923.98,942.55,2421341184,0
SET,20111026,937.05,945.94,930.30,938.68,2401540608,0
SET,20111027,949.92,963.57,949.92,960.17,3529205760,0
SET,20111028,970.86,985.70,970.86,973.18,3970450944,0
SET,20111031,976.54,981.83,969.85,974.75,2453767424,0
SET,20111101,970.76,978.64,955.13,956.59,2579120384,0
SET,20111102,950.69,968.86,948.24,965.80,2659322368,0
SET,20111103,952.21,957.56,945.40,957.56,2302280192,0
SET,20111104,967.34,969.84,957.31,957.31,3141793536,0
SET,20111107,962.71,965.63,954.51,956.02,1879576448,0
SET,20111108,962.77,983.44,960.91,983.44,2392045312,0
SET,20111109,980.78,985.37,967.84,967.84,4262125056,0
SET,20111110,951.98,968.30,951.98,968.30,3191298048,0
SET,20111111,969.02,973.86,964.65,970.97,3543463424,0
SET,20111114,983.03,991.61,982.29,984.28,3555610624,0
SET,20111115,987.35,994.35,982.97,984.97,3522925568,0
SET,20111116,983.84,997.11,983.20,997.11,3550296576,0
SET,20111117,993.90,999.50,992.34,993.38,3794674176,0
SET,20111118,987.68,990.12,983.16,984.16,2748145152,0
SET,20111121,977.64,983.58,965.07,965.07,2870733824,0
SET,20111122,970.07,979.20,965.23,977.36,2524689408,0
SET,20111123,972.94,978.13,971.60,976.87,3126393856,0
SET,20111124,978.95,982.44,975.72,980.50,2846468608,0
SET,20111125,977.17,978.24,966.20,967.18,2721423616,0
SET,20111128,974.77,984.49,974.77,984.18,2412465920,0
SET,20111129,984.28,994.18,981.49,988.06,3537089792,0
SET,20111130,991.75,997.71,988.99,995.33,3608307200,0
SET,20111201,1019.71,1024.88,1014.70,1019.15,915056640,0
SET,20111202,1021.63,1030.03,1016.54,1029.37,3662077952,0
SET,20111206,1034.07,1036.21,1024.48,1030.77,3678408960,0
SET,20111207,1037.69,1046.73,1035.83,1046.73,4758102016,0
SET,20111208,1041.67,1051.77,1039.62,1043.24,4467161600,0
SET,20111209,1034.84,1036.81,1029.32,1034.00,3537529600,0
SET,20111213,1032.31,1036.20,1026.56,1030.61,3463876352,0
SET,20111214,1033.99,1037.31,1023.48,1023.48,3840584704,0
SET,20111215,1012.23,1024.16,1006.16,1024.16,3906101248,0
SET,20111216,1026.32,1036.75,1025.77,1034.06,5174328320,0
SET,20111219,1031.68,1039.03,1029.15,1033.55,3273156608,0
SET,20111220,1036.86,1041.28,1033.29,1033.29,3731691008,0
SET,20111221,1045.66,1049.29,1043.75,1043.75,3322901504,0
SET,20111222,1043.98,1047.09,1037.19,1042.52,3048230912,0
SET,20111223,1045.00,1045.91,1037.37,1037.37,3199428352,0
SET,20111226,1040.94,1042.32,1031.49,1032.51,2713047296,0
SET,20111227,1033.56,1033.93,1024.32,1028.38,2074346240,0
SET,20111228,1027.09,1028.94,1023.10,1028.19,1652549632,0
SET,20111229,1019.79,1031.26,1019.55,1023.91,1740940672,0
SET,20111230,1026.85,1027.37,1022.04,1025.32,1638611200,0
SET,20120104,1036.14,1041.83,1034.02,1036.21,2322141440,0
SET,20120105,1035.24,1040.26,1031.76,1036.80,2763761408,0
SET,20120106,1034.54,1039.51,1033.40,1036.26,2742846464,0
SET,20120109,1034.07,1044.84,1033.42,1044.84,2862768384,0
SET,20120110,1048.09,1055.06,1047.38,1053.04,4268865792,0
SET,20120111,1052.90,1058.93,1050.54,1051.63,3214766592,0
SET,20120112,1053.80,1056.76,1050.20,1052.23,3212651520,0
SET,20120113,1052.00,1053.94,1041.18,1044.81,3746639872,0
SET,20120116,1038.91,1039.77,1035.00,1037.01,2775537664,0
SET,20120117,1043.42,1056.54,1042.51,1056.54,3009198592,0
SET,20120118,1056.74,1059.73,1051.64,1051.64,4189806592,0
SET,20120119,1057.93,1061.51,1053.74,1058.94,5200807424,0
SET,20120120,1061.23,1063.44,1056.06,1058.66,3494257664,0
SET,20120123,1059.95,1066.82,1059.28,1062.55,3296045568,0
SET,20120124,1065.99,1070.85,1063.08,1063.08,4721524736,0
SET,20120125,1066.66,1067.32,1054.84,1056.01,3546877184,0
SET,20120126,1061.27,1068.99,1061.11,1068.54,3304104192,0
SET,20120127,1072.91,1078.01,1070.25,1076.29,3884953600,0
SET,20120131,1079.82,1083.97,1073.69,1083.97,4125507328,0
SET,20120201,1083.05,1087.53,1078.89,1086.36,4749986816,0
SET,20120202,1092.19,1098.89,1091.01,1091.67,4417190400,0
SET,20120203,1094.32,1099.62,1090.27,1098.95,4006800128,0
SET,20120206,1105.75,1107.50,1094.01,1094.01,4220142080,0
SET,20120207,1096.71,1102.33,1092.77,1101.12,3752476416,0
SET,20120208,1107.69,1121.36,1107.52,1116.08,5174149120,0
SET,20120209,1117.65,1121.22,1110.60,1117.17,4742708224,0
SET,20120210,1115.71,1120.56,1111.60,1112.91,3859461120,0
SET,20120213,1115.29,1120.50,1113.57,1117.40,4196026112,0
SET,20120214,1115.02,1121.70,1102.77,1106.41,5566462976,0
SET,20120215,1114.00,1127.99,1114.00,1126.48,5611129856,0
SET,20120216,1124.47,1127.07,1117.71,1120.25,4262778880,0
SET,20120217,1131.63,1132.73,1123.01,1129.93,186029056,0
SET,20120220,1135.70,1137.94,1132.05,1135.92,4117929728,0
SET,20120221,1139.19,1143.35,1136.08,1140.39,910797312,0
SET,20120222,1143.92,1147.72,1137.60,1137.82,9784859648,0
SET,20120223,1139.70,1142.49,1129.40,1140.07,4698757632,0
SET,20120224,1143.40,1147.37,1141.72,1146.14,3972381696,0
SET,20120227,1148.31,1148.61,1133.33,1135.04,4110876160,0
SET,20120228,1137.57,1146.26,1134.75,1146.26,3940971264,0
SET,20120229,1150.16,1160.90,1149.65,1160.90,4737544192,0
SET,20120301,1159.42,1166.64,1156.97,1164.98,4758397440,0
